RUN_ID,OBJ_TYPE,FAIL_TYPE,TRANSPORT_FAIL,SEARCH_FAIL,FETCH_FAIL,DELIVER_FAIL,PERCEPT_FAIL,NAV_FAIL,MANIP_FAIL,TIME_SEC
,,,,,,,,,,
,,,,,,,,,,
0,,,,,,,,,,
0,BOWL,SUM,0,0,0,0,0,16,5,19.7104530334
0,CUP,SUM,0,0,0,0,0,4,2,10.5347168446
0,SPOON,SUM,0,0,0,0,4,22,0,15.8982439041
0,,SUM,0,0,0,0,4,42,7,46.1434137821
0,,,,,,,,,,
1,,,,,,,,,,
1,BOWL,SUM,0,0,0,0,0,30,0,12.6628859043
1,CUP,SUM,0,0,0,0,0,27,2,11.221683979
1,SPOON,SUM,1,0,1,0,2,1581,0,0
1,,SUM,1,0,1,0,2,1638,2,23.8845698833
1,,,,,,,,,,
2,,,,,,,,,,
2,BOWL,SUM,0,0,0,0,0,74,12,21.5048098564
2,CUP,SUM,0,0,0,0,0,10,2,9.9219989777
2,SPOON,SUM,0,0,0,0,0,86,2,18.3816020489
2,,SUM,0,0,0,0,0,170,16,49.8084108829
2,,,,,,,,,,
3,,,,,,,,,,
3,BOWL,SUM,0,0,0,0,10,24,3,17.5297119617
3,CUP,SUM,0,0,0,0,0,5,1,9.7039110661
3,SPOON,SUM,0,0,0,0,2,24,4,17.3498659134
3,,SUM,0,0,0,0,12,53,8,44.5834889412
3,,,,,,,,,,
4,,,,,,,,,,
4,BOWL,SUM,0,0,0,0,56,69,0,38.2279188633
4,CUP,SUM,0,0,0,0,0,30,1,9.9705960751
4,SPOON,SUM,0,0,0,0,18,1,0,22.3829779625
4,,SUM,0,0,0,0,74,100,1,70.5814929008
4,,,,,,,,,,
5,,,,,,,,,,
5,BOWL,SUM,0,0,0,0,0,37,6,15.4214169979
5,CUP,SUM,0,0,0,0,0,5,7,9.953122139
5,SPOON,SUM,1,0,1,0,0,1591,0,0
5,,SUM,1,0,1,0,0,1633,13,25.3745391369
5,,,,,,,,,,
6,,,,,,,,,,
6,BOWL,SUM,0,0,0,0,0,5,0,11.1817610264
6,CUP,SUM,0,0,0,0,0,27,0,9.9061229229
6,SPOON,SUM,0,0,0,0,2,173,0,24.8599381447
6,,SUM,0,0,0,0,2,205,0,45.947822094
6,,,,,,,,,,
7,,,,,,,,,,
7,BOWL,SUM,0,0,0,0,4,16,8,18.9419031143
7,CUP,SUM,0,0,0,0,4,27,0,11.5123288631
7,SPOON,SUM,1,0,1,0,10,1593,0,0
7,,SUM,1,0,1,0,18,1636,8,30.4542319775
7,,,,,,,,,,
8,,,,,,,,,,
8,BOWL,SUM,0,0,0,0,2,22,0,12.1499590874
8,CUP,SUM,0,0,0,0,0,23,0,10.0172710419
8,SPOON,SUM,0,0,0,0,0,5,6,18.7393159866
8,,SUM,0,0,0,0,2,50,6,40.9065461159
8,,,,,,,,,,
9,,,,,,,,,,
9,BOWL,SUM,1,0,1,0,0,1376,24,0
9,CUP,SUM,0,0,0,0,0,25,10,10.7706189156
9,SPOON,SUM,0,0,0,0,4,8,2,16.1837770939
9,,SUM,1,0,1,0,4,1409,36,26.9543960094
9,,,,,,,,,,
10,,,,,,,,,,
